Sample,Sample_Number,GNP_wt_pct,Sintering_Temperature_C,Field,Image_File,Image_Width_px,Image_Height_px,Field_Area_um2,area_px,perimeter_px,major_axis_px,minor_axis_px,centroid_px,bbox_px,area_um2,perimeter_um,major_axis_um,minor_axis_um,centroid_um,bbox_um,eccentricity,solidity,extent,orientation,euler_number,convex_area_px,convex_area_um2,convex_perimeter_px,moments,moments_central,moments_hu,moments_normalized,filled_area_px,filled_area_um2,equivalent_diameter_px,equivalent_diameter_um,mean_intensity,max_intensity,min_intensity,ecd_um,aspect_ratio,shape_factor,grain_boundary_length_um,compactness,elongation,roundness,form_factor,convexity,rectangularity,feret_diameter_max_um,feret_diameter_min_um,feret_diameter_mean_um,hydraulic_diameter_um,sphericity,wadell_sphericity,crofton_ratio,thinness_ratio,curl,fiber_length_um,breadth_um
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,2511.0,299.46298679765215,82.79357322543007,47.995448904189054,"(np.float64(150.2751891676623), np.float64(258.35364396654717))","(107, 222, 193, 279)",561.783519,141.64599275528946,39.16136013562842,22.70184733168142,"(np.float64(71.08016447630426), np.float64(122.2012735961768))","(50.611, 105.006, 91.289, 131.96699999999998)",0.8148298637589716,0.7089215132693394,0.5122399020807834,0.10538048490521347,1,3542.0,792.4481179999999,128.24157883955877,"[[2.51100000e+03 9.12840000e+04 3.68792400e+06 1.58507646e+08]
 [1.08664000e+05 4.02504500e+06 1.66635839e+08 7.30235338e+09]
 [5.77032400e+06 2.16203723e+08 9.04994738e+09 3.99305266e+11]
 [3.39639172e+08 1.29182630e+10 5.45548280e+11 2.41663450e+13]]","[[ 2.51100000e+03  9.59232693e-12  3.69417964e+05 -2.42120836e+06]
 [ 4.11404244e-11  7.47126320e+04  1.60807742e+06 -2.86912376e+07]
 [ 1.06786884e+06 -3.49878353e+04  1.25344463e+08 -7.08966549e+08]
 [-2.49714314e+06  1.55931325e+08 -8.70225660e+07  1.78409281e+10]]","[ 2.27955468e-01  1.28327834e-02  5.90716847e-04  6.83538997e-05
 -9.21560355e-09 -4.78073490e-06  1.01846971e-08]","[[            nan             nan  5.85901467e-02 -7.66329215e-03]
 [            nan  1.18495160e-02  5.08967640e-03 -1.81221259e-03]
 [ 1.69365321e-01 -1.10738922e-04  7.91707969e-03 -8.93639280e-04]
 [-7.90363101e-03  9.84902483e-03 -1.09690342e-04  4.48777001e-04]]",2511.0,561.783519,56.54294382882796,26.744812431035623,,,,26.744812431035623,1.7250296666816638,0.3518603035454938,141.64599275528946,2.8420369957155596,1.7250296666816638,0.3518603035454938,0.3518603035454938,0.7089215132693394,0.5122399020807835,39.16136013562842,22.70184733168142,30.93160373365492,15.864438042255069,0.5931781381216724,0.6829388034125912,1.685834213591467,4.603236879397558,0.1851701362410284,16.459512803947,22.70184733168142
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,4400.0,567.2518754031088,88.51660385965573,77.8633802988671,"(np.float64(104.455), np.float64(1131.8390909090908))","(55, 1091, 163, 1176)",984.4075999999999,268.31013706567046,41.86835362561716,36.829378881364136,"(np.float64(49.407214999999994), np.float64(535.35989))","(26.014999999999997, 516.043, 77.09899999999999, 556.2479999999999)",0.47562679910166145,0.6976375455842715,0.4793028322440087,0.06664764969717113,1,6307.0,1411.058803,148.33659982961063,"[[4.40000000e+03 1.79692000e+05 9.00786400e+06 5.05143940e+08]
 [2.17602000e+05 8.91905800e+06 4.52420582e+08 2.57228927e+10]
 [1.29140220e+07 5.27587320e+08 2.65635792e+10 1.49993685e+12]
 [8.58628020e+08 3.47268791e+10 1.71664661e+12 9.52483030e+13]]","[[ 4.40000000e+03  1.91207050e-11  1.66940608e+06  9.16910174e+05]
 [-8.52651283e-12  3.23901400e+04  4.29110014e+06  5.32014272e+07]
 [ 2.15251509e+06 -3.01330721e+06  5.02155753e+08 -1.89426620e+09]
 [ 7.05979444e+06 -1.29298464e+08  4.35100597e+09 -1.85356302e+10]]","[ 1.97413283e-01  6.33897327e-04  8.06078067e-05  8.07911344e-05
  1.26610048e-10  1.78649730e-06 -6.51856811e-09]","[[            nan             nan  8.62296527e-02  7.13994885e-04]
 [            nan  1.67304442e-03  3.34146532e-03  6.24547183e-04]
 [ 1.11183631e-01 -2.34645224e-03  5.89495390e-03 -3.35240626e-04]
 [ 5.49743831e-03 -1.51787265e-03  7.70025861e-04 -4.94534565e-05]]",4400.0,984.4075999999999,74.84820637019111,35.40320161310039,,,,35.40320161310039,1.1368194332162027,0.17183461719033807,268.31013706567046,5.81954914761045,1.1368194332162027,0.17183461719033807,0.17183461719033807,0.6976375455842714,0.47930283224400966,41.86835362561716,36.829378881364136,39.34886625349065,14.675667654838705,0.41452939243235587,0.8455838013042609,2.4123741723891943,7.056885236873514,0.5243732008983386,5.038974744253025,36.829378881364136
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,3307.0,278.492424049175,76.47054451855814,57.99994576602022,"(np.float64(435.5140610825522), np.float64(1026.783489567584))","(401, 988, 468, 1066)",739.871803,131.72691657525976,36.170567557278,27.433974347327563,"(np.float64(205.99815089204716), np.float64(485.6685905654672))","(189.673, 467.32399999999996, 221.36399999999998, 504.21799999999996)",0.6517181237030134,0.8389142567224759,0.6327975507079985,1.4639102901428191,1,3942.0,881.939718,103.18807881296499,"[[3.30700000e+03 1.28257000e+05 6.17706700e+06 3.29858923e+08]
 [1.14138000e+05 4.48112400e+06 2.17701140e+08 1.17223482e+10]
 [4.64050400e+06 1.85397678e+08 9.01889413e+09 4.84718403e+11]
 [2.08437780e+08 8.47025389e+09 4.11649756e+11 2.20262368e+13]]","[[ 3.30700000e+03  8.72546480e-12  1.20281298e+06 -3.00785976e+06]
 [-2.32205366e-11  5.44540677e+04  2.81634715e+05  5.90861073e+07]
 [ 7.01138096e+05  1.66387749e+06  1.65956366e+08  7.62123453e+08]
 [-1.23104666e+05  1.94275271e+07  5.19096597e+08  2.64828734e+10]]","[ 1.74095439e-01  2.20347217e-03  1.64159940e-04  4.63038400e-06
  1.24246430e-10  1.95849565e-07 -2.93295151e-11]","[[        nan         nan  0.10998405 -0.00478269]
 [        nan  0.00497923  0.00044782  0.00163374]
 [ 0.06411139  0.00264567  0.00458872  0.00036644]
 [-0.00019574  0.00053717  0.00024959  0.00022143]]",3307.0,739.871803,64.88916068527303,30.69257300413414,,,,30.692573004134143,1.3184588969626085,0.5358179866899503,131.72691657525976,1.8663053963110936,1.3184588969626085,0.5358179866899503,0.5358179866899503,0.8389142567224759,0.6327975507079989,36.170567557278,27.433974347327563,31.80227095230278,22.466837370395375,0.7319958925362562,0.8485510479074136,1.3661278843179703,7.1064989079331715,0.3482818762969866,8.736593209950435,27.433974347327563
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,703.0,106.94722215136416,36.07538461136208,25.69731171499764,"(np.float64(1052.9473684210527), np.float64(434.9601706970128))","(1039, 416, 1069, 452)",157.281487,50.586036077595246,17.063656921174264,12.154828441193883,"(np.float64(498.0441052631579), np.float64(205.73616073968705))","(491.447, 196.768, 505.637, 213.796)",0.701852203387459,0.9348404255319149,0.6509259259259259,-1.001093907268274,1,752.0,168.244208,61.63511998166889,"[[7.03000000e+02 1.33290000e+04 3.01707000e+05 7.52204100e+06]
 [9.80500000e+03 1.73111000e+05 3.69441700e+06 8.72905850e+07]
 [1.73963000e+05 3.00258500e+06 6.23506350e+07 1.42944542e+09]
 [3.45512500e+06 5.92853330e+07 1.21007038e+09 2.71266586e+10]]","[[ 7.03000000e+02 -7.92255150e-13  4.89868848e+04 -5.59746152e+04]
 [ 5.95079541e-13 -1.27934737e+04 -2.84687945e+04 -2.20546890e+06]
 [ 3.72090526e+04  6.10874068e+04  2.29396597e+06  7.77550714e+06]
 [-9.13778393e+03 -1.31434426e+06 -8.25348494e+06 -2.02022876e+08]]","[ 1.74411914e-01  3.24844812e-03  3.67211670e-04  8.38890148e-06
  4.49838381e-11 -7.67118897e-08 -4.63424985e-10]","[[        nan         nan  0.0991218  -0.00427172]
 [        nan -0.02588677 -0.0021726  -0.00634797]
 [ 0.07529012  0.0046619   0.00660269  0.00084408]
 [-0.00069735 -0.00378306 -0.00089597 -0.00082714]]",703.0,157.281487,29.918011296689148,14.151219343333967,,,,14.151219343333967,1.4038583106071567,0.772371378092874,50.586036077595246,1.294713952851519,1.4038583106071567,0.772371378092874,0.772371378092874,0.9348404255319149,0.6509259259259264,17.063656921174264,12.154828441193883,14.609242681184075,12.436751261454193,0.8788466180698848,0.8293192607367617,1.1378549788314496,6.788022124344578,0.298147796612541,4.9088284799803805,12.154828441193883
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,3799.0,330.9604614807105,86.54759751909586,62.277877434011344,"(np.float64(575.6754409055014), np.float64(158.12977099236642))","(526, 123, 616, 195)",849.946471,156.54429828037604,40.93701362653234,29.457436026287365,"(np.float64(272.29448354830214), np.float64(74.79538167938931))","(248.79799999999997, 58.178999999999995, 291.368, 92.235)",0.6944100626536147,0.7826534816646065,0.5862654320987655,-0.19897359350189572,1,4854.0,1085.980566,119.50101993074114,"[[3.79900000e+03 1.33458000e+05 5.64276600e+06 2.63433300e+08]
 [1.88717000e+05 6.46341100e+06 2.71420767e+08 1.26995861e+10]
 [1.11196150e+07 3.79340081e+08 1.58661565e+10 7.39498302e+11]
 [7.17412157e+08 2.46121529e+10 1.02859895e+12 4.77667237e+13]]","[[ 3.79900000e+03 -2.79243295e-12  9.54417023e+05 -1.85268023e+06]
 [ 1.27897692e-13 -1.66173992e+05  2.78918662e+06 -6.53033433e+07]
 [ 1.74501482e+06  5.22008520e+06  3.04347284e+08  7.90162280e+08]
 [-8.32838183e+06 -1.38124477e+08  1.72137935e+09 -2.46487377e+10]]","[1.87039692e-01 3.53106357e-03 7.39858768e-04 5.31044949e-05
 7.10854118e-09 2.42468649e-06 7.76333594e-09]","[[            nan             nan  6.61301625e-02 -2.08270248e-03]
 [            nan -1.15139534e-02  3.13548219e-03 -1.19104326e-03]
 [ 1.20909530e-01  5.86819258e-03  5.55087631e-03  2.33815752e-04]
 [-9.36240436e-03 -2.51920069e-03  5.09370818e-04 -1.18336170e-04]]",3799.0,849.946471,69.54881041720903,32.896587327339866,,,,32.89658732733987,1.389700501768069,0.4358398442192623,156.54429828037604,2.2944207907180694,1.389700501768069,0.4358398442192623,0.4358398442192623,0.7826534816646065,0.586265432098765,40.93701362653234,29.457436026287365,35.19722482640985,21.71772412886524,0.6601816751616651,0.8035903065000017,1.514734561142007,6.373369886600223,0.3055899373463853,11.479577600244976,29.457436026287365
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,5627.0,651.0924958366747,182.60245055983225,70.12338953654225,"(np.float64(715.8208636929091), np.float64(677.494224275813))","(659, 627, 803, 748)",1258.923083,307.96675053074716,86.37095911480066,33.16836325078448,"(np.float64(338.583268526746), np.float64(320.45476808245957))","(311.707, 296.57099999999997, 379.81899999999996, 353.804)",0.9233238716729457,0.6007259528130672,0.32294536271809,-0.6208651767182699,1,9367.0,2095.669543,320.48941212509703,"[[5.62700000e+03 2.84131000e+05 1.94595790e+07 1.54824634e+09]
 [3.19731000e+05 1.14141720e+07 6.19721784e+08 4.34978443e+10]
 [2.65106830e+07 7.21881122e+08 2.94007946e+10 1.68424257e+12]
 [2.67055240e+09 6.22820009e+10 1.98603243e+12 8.78773010e+13]]","[[ 5.62700000e+03 -1.85309545e-11  5.11260456e+06  4.93359879e+07]
 [ 8.78941364e-11 -4.73039682e+06 -8.27286580e+06 -7.03884843e+09]
 [ 8.34329143e+06 -7.91847850e+07  8.52607905e+09 -2.02559983e+10]
 [ 2.16046450e+08 -1.32496003e+10  1.94120558e+11 -1.78140947e+13]]","[ 4.24970507e-01  9.96893735e-02  2.48737528e-02  7.81030383e-03
  9.82902603e-05  1.42163699e-03 -4.67948140e-05]","[[        nan         nan  0.16146871  0.02077168]
 [        nan -0.14939764 -0.00348308 -0.03950671]
 [ 0.2635018  -0.03333876  0.04785404 -0.0015156 ]
 [ 0.09096092 -0.07436559  0.01452454 -0.01776872]]",5627.0,1258.923083,84.64348125062413,40.036366631545214,,,,40.036366631545214,2.604016317047476,0.1668020559613904,307.96675053074716,5.9951299415126496,2.604016317047476,0.1668020559613904,0.1668020559613904,0.6007259528130671,0.3229453627180901,86.37095911480066,33.16836325078448,59.76966118279257,16.351415610034305,0.4084140741470479,0.4635396786358544,2.4484954444541347,2.1206723603655835,0.07667612832705428,53.202595864016175,33.16836325078448
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,1712.0,167.29646455628165,53.19878149631555,42.271060074581676,"(np.float64(183.91121495327104), np.float64(167.6197429906542))","(157, 144, 211, 187)",383.024048,79.13122773512121,25.163023647757253,19.99421141527713,"(np.float64(86.9900046728972), np.float64(79.28413843457943))","(74.261, 68.112, 99.803, 88.451)",0.6071503133185776,0.9427312775330396,0.7372954349698536,0.2058392517024689,1,1816.0,406.291864,72.84003267270167,"[[1.71200000e+03 4.04370000e+04 1.15096700e+06 3.60531930e+07]
 [4.60720000e+04 1.11054300e+06 3.19461710e+07 1.00705342e+09]
 [1.53801200e+06 3.80679090e+07 1.10157948e+09 3.47117906e+10]
 [5.76261040e+07 1.46244362e+09 4.25530764e+10 1.34002709e+12]]","[[ 1.71200000e+03 -8.45901127e-12  1.95855453e+05 -3.84462642e+05]
 [-1.33582034e-11  2.23342009e+04 -8.28055131e+04  5.30549980e+06]
 [ 2.98158505e+05  5.38379879e+05  2.39316454e+07  9.41695144e+07]
 [ 1.88717248e+05  9.34029617e+06  4.78484977e+07  1.41537373e+09]]","[ 1.68551142e-01  1.45058823e-03  2.84867496e-04  2.37357971e-06
  1.36268352e-12  4.18254561e-09 -6.17051346e-11]","[[        nan         nan  0.06682333 -0.00317026]
 [        nan  0.00762014 -0.00068281  0.00105734]
 [ 0.10172781  0.00443945  0.00476937  0.00045357]
 [ 0.00155615  0.00186144  0.00023047  0.00016476]]",1712.0,383.024048,46.68817945247596,22.083508881021128,,,,22.083508881021128,1.2585154335484692,0.7686702945297228,79.13122773512121,1.300947892895752,1.2585154335484692,0.7686702945297228,0.7686702945297228,0.9427312775330396,0.7372954349698535,25.163023647757253,19.99421141527713,22.578617531517192,19.361461155745495,0.876738441343667,0.8776174592590904,1.1405910278867497,7.601691740151982,0.3928496866814224,5.168812232480121,19.99421141527713
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,1994.0,234.0071426749364,69.2249010750511,40.87346337453475,"(np.float64(1047.989969909729), np.float64(1205.958375125376))","(1021, 1171, 1069, 1245)",446.11562599999996,110.68537848524491,32.743378208499166,19.333148176154936,"(np.float64(495.69925576730185), np.float64(570.4183114343028))","(482.933, 553.8829999999999, 505.637, 588.885)",0.8070782308585114,0.8037081821846029,0.5613738738738738,-1.1229216062064145,1,2481.0,555.071649,166.0025441126145,"[[1.99400000e+03 6.97070000e+04 2.96110500e+06 1.41306257e+08]
 [5.38180000e+04 1.72954400e+06 6.85289760e+07 3.04382233e+09]
 [1.73370200e+06 5.30369420e+07 2.02431441e+09 8.65714381e+10]
 [6.15328540e+07 1.82456496e+09 6.80555457e+10 2.84460794e+12]]","[[ 1.99400000e+03 -2.78532752e-12  5.24261545e+05  1.13617411e+06]
 [ 5.23669996e-12 -1.51845832e+05 -7.74591702e+05 -1.32086989e+08]
 [ 2.81155799e+05  6.26166028e+05  9.47898204e+07  9.53451152e+08]
 [-4.36483944e+05 -4.53840864e+07 -6.03438851e+08 -4.30882816e+10]]","[2.02567921e-01 9.57241757e-03 1.30473927e-04 1.45054901e-04
 1.97621248e-08 1.35223543e-05 2.77064694e-09]","[[        nan         nan  0.13185533  0.00639929]
 [        nan -0.03819026 -0.00436275 -0.01666037]
 [ 0.07071259  0.00352677  0.01195601  0.00269315]
 [-0.00245842 -0.00572438 -0.00170449 -0.00272558]]",1994.0,446.11562599999996,50.38689960894512,23.83300351503104,,,,23.833003515031045,1.6936392309289856,0.45759027981904205,110.68537848524491,2.1853611059995823,1.6936392309289856,0.45759027981904205,0.45759027981904205,0.8037081821846029,0.5613738738738726,32.743378208499166,19.333148176154936,26.03826319232705,16.12193524041552,0.6764541963939925,0.7278724682367911,1.4782966907896335,5.228899929626742,0.19292176914148862,13.41023003234423,19.333148176154936
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,1822.0,245.24978336205572,77.23002907276741,37.502033444153625,"(np.float64(570.5411635565313), np.float64(396.9632272228321))","(534, 372, 610, 424)",407.634238,116.00314753025235,36.52980375141898,17.738461819084662,"(np.float64(269.8659703622393), np.float64(187.76360647639956))","(252.582, 175.956, 288.53, 200.552)",0.8741873733977389,0.7326095697627664,0.4610323886639676,-0.2250794738239211,1,2487.0,556.4140229999999,148.5215134318929,"[[1.82200000e+03 4.54830000e+04 1.32141100e+06 4.25093310e+07]
 [6.65780000e+04 1.54908000e+06 4.39932000e+07 1.41055261e+09]
 [3.08618800e+06 6.56965460e+07 1.77834320e+09 5.53770492e+10]
 [1.61950676e+08 3.14276347e+09 8.01921493e+10 2.39575922e+12]]","[[ 1.82200000e+03 -1.78346227e-12  1.86008536e+05  2.35901242e+05]
 [ 1.36850531e-11 -1.12921742e+05  1.34508673e+06 -3.24150645e+07]
 [ 6.53350413e+05 -3.09208261e+06  7.48736743e+07 -9.38824408e+08]
 [ 1.42940694e+06 -1.08744654e+08  1.53501639e+09 -3.25212412e+10]]","[2.52843026e-01 2.44470353e-02 4.84443944e-03 7.89660593e-04
 1.30731384e-06 5.04744042e-05 8.22405577e-07]","[[        nan         nan  0.056032    0.00166479]
 [        nan -0.03401581  0.00949247 -0.00535922]
 [ 0.19681103 -0.02182128  0.01237896 -0.00363634]
 [ 0.01008753 -0.01797889  0.00594557 -0.00295103]]",1822.0,407.634238,48.164742815751296,22.781923351850363,,,,22.781923351850363,2.0593557730082814,0.38066326809121237,116.00314753025235,2.626993681356158,2.0593557730082814,0.38066326809121237,0.38066326809121237,0.7326095697627665,0.4610323886639678,36.52980375141898,17.738461819084662,27.134132785251822,14.055971641414073,0.6169791472093789,0.623653045247072,1.6208003212475488,3.838714737274583,0.1258126266022611,18.79134193233432,17.738461819084662
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,4265.0,437.144227664784,133.09623227222397,61.06025229325013,"(np.float64(57.257913247362254), np.float64(390.5162954279015))","(26, 337, 92, 463)",954.2041849999999,206.76921968544283,62.95451786476193,28.88149933470731,"(np.float64(27.082992966002344), np.float64(184.7142077373974))","(12.298, 159.40099999999998, 43.516, 218.999)",0.8885562435121471,0.6647443890274314,0.5128667628667629,1.3924530215208264,1,6416.0,1435.445264,202.83175288486612,"[[4.26500000e+03 2.28247000e+05 1.68196550e+07 1.45046226e+09]
 [1.33315000e+05 7.78541700e+06 6.34442591e+08 5.92349625e+10]
 [5.27831700e+06 3.24796209e+08 2.79966420e+10 2.72959191e+12]
 [2.35461511e+08 1.50278764e+10 1.34190153e+12 1.34427178e+14]]","[[4.26500000e+03 3.96767064e-11 4.60472112e+06 5.74814037e+07]
 [2.77147194e-11 6.50892075e+05 3.90286090e+07 2.03808651e+09]
 [1.11116830e+06 1.62918104e+06 1.41094845e+09 3.28205410e+10]
 [1.00673176e+06 3.66197937e+08 2.04481440e+10 1.20914104e+12]]","[3.14228626e-01 4.20072935e-02 1.15080948e-02 3.61168662e-03
 1.86680962e-05 4.97400899e-04 1.39165314e-05]","[[       nan        nan 0.25314261 0.04838712]
 [       nan 0.03578252 0.03285379 0.02627033]
 [0.06108601 0.00137142 0.01818671 0.00647782]
 [0.00084745 0.00472018 0.00403587 0.00365427]]",4265.0,954.2041849999999,73.69102155822966,34.85585319704263,,,,34.855853197042634,2.179752412961075,0.2804654722331235,206.76921968544283,3.5655012791335605,2.179752412961075,0.2804654722331235,0.2804654722331235,0.6647443890274314,0.5128667628667628,62.95451786476193,28.88149933470731,45.91800859973462,18.459308139801983,0.5295899094895253,0.5536672248355474,1.8882534997011284,3.025501527293682,0.11144375648785287,34.073018530054625,28.88149933470731
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,3105.0,353.7888886054567,81.67222875112803,61.34107349719972,"(np.float64(853.0502415458938), np.float64(1172.1726247987117))","(815, 1126, 892, 1208)",694.678545,167.342144310381,38.630964199283554,29.014327764175466,"(np.float64(403.49276425120775), np.float64(554.4376515297906))","(385.495, 532.598, 421.916, 571.384)",0.6602293681499957,0.756394640682095,0.4917643332277479,-1.0376912227338715,1,4105.0,918.4075449999999,156.7647066703517,"[[3.10500000e+03 1.43366000e+05 7.76831400e+06 4.52820134e+08]
 [1.18146000e+05 5.20814100e+06 2.73937669e+08 1.55806858e+10]
 [5.37142400e+06 2.33398379e+08 1.20792267e+10 6.74145694e+11]
 [2.70885258e+08 1.17917570e+10 6.05008363e+11 3.32822658e+13]]","[[ 3.10500000e+03  4.43378667e-12  1.14872947e+06 -1.19430236e+07]
 [-8.52651283e-14 -2.46969929e+05  1.15794468e+06 -2.30071734e+08]
 [ 8.75940162e+05  4.18016495e+06  2.26119858e+08 -2.30437178e+08]
 [-1.58192157e+05 -1.20190534e+08 -5.25713562e+08 -8.65589556e+10]]","[ 2.10005641e-01  3.42541984e-03  2.12272277e-03  2.12265520e-04
  1.38501912e-07  8.56541129e-06 -3.34497313e-08]","[[        nan         nan  0.11915014 -0.02223107]
 [        nan -0.02561656  0.00215543 -0.00768561]
 [ 0.0908555   0.00778107  0.0075536  -0.00013815]
 [-0.00029446 -0.004015   -0.00031516 -0.00093125]]",3105.0,694.678545,62.87613845015198,29.740413486921884,,,,29.740413486921888,1.3314443992385696,0.31173322363172623,167.342144310381,3.207871103214121,1.3314443992385696,0.31173322363172623,0.31173322363172623,0.756394640682095,0.4917643332277472,38.630964199283554,29.014327764175466,33.82264598172951,16.60498729385305,0.5583307475249113,0.769859466450321,1.7910530710211021,5.849552648095159,0.33977063185000433,9.616636435108088,29.014327764175466
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,4342.0,423.842712474619,100.19452672981238,61.745771034219196,"(np.float64(715.7231690465223), np.float64(1553.8263473053892))","(669, 1508, 762, 1599)",971.4313179999999,200.47760300049478,47.39201114320125,29.205749699185677,"(np.float64(338.53705895900504), np.float64(734.959862275449))","(316.437, 713.284, 360.426, 756.327)",0.7875436121499029,0.7721856660145829,0.5130568356374808,0.7216338681325969,1,5623.0,1258.028167,194.5215202355904,"[[4.34200000e+03 1.98978000e+05 1.08904580e+07 6.59318874e+08]
 [2.02872000e+05 1.01348670e+07 5.86311617e+08 3.68769351e+10]
 [1.14657460e+07 6.08956141e+08 3.64594873e+10 2.34482386e+12]
 [7.24649292e+08 4.02387495e+10 2.46891815e+12 1.61264265e+14]]","[[ 4.34200000e+03  6.93489710e-12  1.77202307e+06 -2.16172552e+06]
 [ 2.82085466e-12  8.37984269e+05  6.71390534e+05  6.99728831e+08]
 [ 1.98692325e+06  5.21632133e+06  7.94541121e+08  4.82480722e+09]
 [ 3.26260169e+06  8.11454128e+08  6.21859226e+09  5.73320940e+11]]","[ 1.99382246e-01  8.03257598e-03  2.06557483e-04  1.60739470e-05
  8.21596911e-10  1.42976929e-06 -4.27577978e-10]","[[        nan         nan  0.09399175 -0.00174011]
 [        nan  0.04444841  0.00054044  0.00854792]
 [ 0.1053905   0.00419894  0.00970615  0.00089447]
 [ 0.00262627  0.00991276  0.00115286  0.00161302]]",4342.0,971.4313179999999,74.35325213627227,35.16908826045678,,,,35.16908826045678,1.6226945595073237,0.30373178502521686,200.47760300049478,3.292378504004698,1.6226945595073237,0.30373178502521686,0.30373178502521686,0.7721856660145829,0.513056835637481,47.39201114320125,29.205749699185677,38.298880421193466,19.38234103881624,0.5511186669177672,0.7420889599765815,1.8144912521157817,5.435151907256364,0.21245638785009713,18.186261444015575,29.205749699185677
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,3983.0,374.3158005400378,117.26086476893894,52.944301675701645,"(np.float64(262.8842580969119), np.float64(1293.0037660055234))","(215, 1243, 311, 1349)",891.1126069999999,177.05137365543786,55.464389035708116,25.042654692606877,"(np.float64(124.34425407983932), np.float64(611.5907813206126))","(101.695, 587.939, 147.10299999999998, 638.077)",0.8922667121652623,0.7152091937511222,0.3914111635220126,-0.7345943946882691,1,5569.0,1245.9468009999998,204.28203442013987,"[[3.98300000e+03 1.99165000e+05 1.18811490e+07 7.90489963e+08]
 [1.90723000e+05 8.18133500e+06 4.20559065e+08 2.42283296e+10]
 [1.13311950e+07 4.52511091e+08 2.13908624e+10 1.11717167e+12]
 [7.47834349e+08 2.90693506e+10 1.32217007e+12 6.56764822e+13]]","[[ 3.98300000e+03  1.22781785e-11  1.92214894e+06  4.15839653e+06]
 [-6.28119778e-11 -1.35553326e+06 -1.27974039e+07 -1.53590965e+09]
 [ 2.19856564e+06  1.57260770e+07  1.28688890e+09  2.34826201e+10]
 [-5.30488631e+06 -1.25996229e+09 -2.29922594e+10 -1.37624991e+12]]","[2.59747826e-01 2.95073737e-02 2.93835418e-03 7.21336552e-04
 1.01200464e-06 1.21551832e-04 2.80536007e-07]","[[        nan         nan  0.121162    0.00415337]
 [        nan -0.08544557 -0.01278192 -0.02430719]
 [ 0.13858583  0.01570705  0.02036621  0.00588858]
 [-0.00529847 -0.01994007 -0.00576561 -0.00546835]]",3983.0,891.1126069999999,71.2131526242179,33.68382119125506,,,,33.68382119125507,2.214796702527004,0.3572266498814101,177.05137365543786,2.7993432190234793,2.214796702527004,0.3572266498814101,0.3572266498814101,0.7152091937511224,0.3914111635220124,55.464389035708116,25.042654692606877,40.2535218641575,20.132294680395002,0.5976844065904766,0.6073053679464375,1.6731237907051226,3.6401056193587906,0.10773328783473768,30.42173434310124,25.042654692606877
S8,8,3,550,3,100x3.tiff,1600,1200,429559.68,2706.0,298.19090885901,66.17919467027295,62.82126528480789,"(np.float64(544.8429416112343), np.float64(889.7790096082779))","(510, 866, 582, 934)",605.410674,141.04429989031172,31.302759079039102,29.714458479714132,"(np.float64(257.7107113821138), np.float64(420.86547154471543))","(241.23, 409.618, 275.286, 441.782)",0.3144922379190035,0.8292981918479927,0.5526960784313726,0.12551560700404432,1,3263.0,730.0277269999999,132.41127893421293,"[[2.70600000e+03 6.43460000e+04 2.19868600e+06 9.06570920e+07]
 [9.42850000e+04 2.25110300e+06 7.76462210e+07 3.23543543e+09]
 [4.02473300e+06 9.18101730e+07 3.05290695e+09 1.24444307e+11]
 [1.92395731e+08 4.11386156e+09 1.29005357e+11 5.05405776e+12]]","[[ 2.70600000e+03  2.72848411e-12  6.68601848e+05  6.57713696e+06]
 [-4.11546353e-11  9.09907908e+03  6.04798903e+05  1.80961278e+07]
 [ 7.39566250e+05 -4.52806904e+06  1.08498196e+08 -9.62191315e+08]
 [ 6.24866735e+05 -2.09443183e+07  3.20696470e+08 -7.88588882e+08]]","[ 1.92308693e-01  1.00099080e-04  2.81131288e-03  3.93599658e-05
  1.07726720e-10 -9.31334357e-08  1.30924812e-08]","[[            nan             nan  9.13086639e-02  1.72670205e-02]
 [            nan  1.24263006e-03  1.58778434e-03  9.13276489e-04]
 [ 1.01000029e-01 -1.18875829e-02  5.47569361e-03 -9.33499651e-04]
 [ 1.64046861e-03 -1.05701914e-03  3.11133595e-04 -1.47075211e-05]]",2706.0,605.410674,58.69741227731722,27.763876007171042,,,,27.763876007171046,1.053452113233337,0.3824272749721319,141.04429989031172,2.614876253459881,1.053452113233337,0.3824272749721319,0.3824272749721319,0.8292981918479927,0.5526960784313726,31.302759079039102,29.714458479714132,30.508608779376615,17.169376556750464,0.6184070463474134,0.8869466086701042,1.6170579004661152,7.7641640015610855,0.6855077620809965,1.5883005993249704,29.714458479714132
